player,goals,assists,rating,minutes,match_id,date,performed,surname,birth_date,Zodiac
martin dúbravka,0,0,0.0,0,1035300,2023-11-25,0,dúbravka,,
mark gillespie,0,0,0.0,0,1035300,2023-11-25,0,gillespie,,
ben parkinson,0,0,0.0,0,1035300,2023-11-25,0,parkinson,,
robert sánchez,0,0,6.3,90,1035300,2023-11-25,0,sánchez,18-11-1997,Scorpio
reece james,0,0,6.2,73,1035300,2023-11-25,0,james,08-12-1999,Sagittarius
thiago silva,0,0,5.9,90,1035300,2023-11-25,0,silva,10-08-1994,Leo
benoît badiashile,0,0,6.3,90,1035300,2023-11-25,0,badiashile,26-03-2001,Aries
marc cucurella,0,0,6.3,90,1035300,2023-11-25,0,cucurella,22-07-1998,Cancer
lesley ugochukwu,0,0,6.7,69,1035300,2023-11-25,0,ugochukwu,,
enzo fernández,0,0,7.0,90,1035300,2023-11-25,1,fernández,17-01-2001,Capricorn
cole palmer,0,0,6.9,75,1035300,2023-11-25,0,palmer,06-05-2002,Taurus
conor gallagher,0,0,6.7,69,1035300,2023-11-25,0,gallagher,06-02-2000,Aquarius
raheem sterling,1,0,6.6,87,1035300,2023-11-25,1,sterling,,
nicolas jackson,0,0,6.7,69,1035300,2023-11-25,0,jackson,20-06-2001,Gemini
mykhaylo mudryk,0,0,6.7,21,1035300,2023-11-25,0,mudryk,,
moisés caicedo,0,0,6.3,21,1035300,2023-11-25,0,caicedo,02-11-2001,Scorpio
armando broja,0,0,6.3,21,1035300,2023-11-25,0,broja,,
levi colwill,0,0,6.2,15,1035300,2023-11-25,0,colwill,,
noni madueke,0,0,6.7,8,1035300,2023-11-25,0,madueke,10-03-2002,Pisces
đorđe petrović,0,0,0.0,0,1035300,2023-11-25,0,petrović,,
ian maatsen,0,0,0.0,0,1035300,2023-11-25,0,maatsen,10-03-2002,Pisces
axel disasi,0,0,0.0,0,1035300,2023-11-25,0,disasi,,
alex matos,0,0,0.0,0,1035300,2023-11-25,0,matos,,
james trafford,0,0,6.3,90,1035295,2023-11-25,0,trafford,,
vitinho,0,0,6.2,90,1035295,2023-11-25,0,vitinho,,
dara o'shea,0,0,6.9,90,1035295,2023-11-25,0,o'shea,,
jordan beyer,0,0,6.7,90,1035295,2023-11-25,0,beyer,,
charlie taylor,0,0,6.9,90,1035295,2023-11-25,0,taylor,,
jóhann guðmundsson,0,0,7.9,85,1035295,2023-11-25,1,guðmundsson,,
sander berge,0,0,6.9,90,1035295,2023-11-25,0,berge,,
josh brownhill,0,0,6.7,90,1035295,2023-11-25,0,brownhill,,
luca koleosho,0,0,6.9,81,1035295,2023-11-25,0,koleosho,,
jay rodriguez,1,0,7.3,90,1035295,2023-11-25,1,rodriguez,,
zeki amdouni,0,0,6.9,73,1035295,2023-11-25,0,amdouni,,
aaron ramsey,0,0,6.2,17,1035295,2023-11-25,0,ramsey,28-05-2001,Gemini
anass zaroury,0,0,6.2,9,1035295,2023-11-25,0,zaroury,,
josh cullen,0,0,6.3,14,1035295,2023-11-25,0,cullen,,
lawrence vigouroux,0,0,0.0,0,1035295,2023-11-25,0,vigouroux,,
connor roberts,0,0,0.0,0,1035295,2023-11-25,0,roberts,,
hjalmar ekdal,0,0,0.0,0,1035295,2023-11-25,0,ekdal,,
nathan redmond,0,0,0.0,0,1035295,2023-11-25,0,redmond,,
michael obafemi,0,0,0.0,0,1035295,2023-11-25,0,obafemi,,
jacob bruun larsen,0,0,0.0,0,1035295,2023-11-25,0,larsen,,
alphonse aréola,0,0,7.7,90,1035295,2023-11-25,1,aréola,,
vladimír coufal,0,0,7.2,90,1035295,2023-11-25,1,coufal,,
kurt zouma,0,0,6.9,90,1035295,2023-11-25,0,zouma,,
nayef aguerd,0,0,6.3,90,1035295,2023-11-25,0,aguerd,,
emerson palmieri,0,0,6.6,90,1035295,2023-11-25,0,palmieri,,
edson álvarez,0,0,6.6,63,1035295,2023-11-25,0,álvarez,,
james ward-prowse,0,0,6.9,90,1035295,2023-11-25,0,ward-prowse,,
mohammed kudus,0,1,7.3,90,1035295,2023-11-25,1,kudus,,
tomáš souček,1,0,7.3,90,1035295,2023-11-25,1,souček,,
lucas paquetá,0,0,8.0,90,1035295,2023-11-25,1,paquetá,,
danny ings,0,0,6.3,62,1035295,2023-11-25,0,ings,,
divin mubama,0,0,6.3,28,1035295,2023-11-25,0,mubama,,
saïd benrahma,0,0,6.6,27,1035295,2023-11-25,0,benrahma,,
łukasz fabiański,0,0,0.0,0,1035295,2023-11-25,0,fabiański,,
angelo ogbonna,0,0,0.0,0,1035295,2023-11-25,0,ogbonna,,
konstantinos mavropanos,0,0,0.0,0,1035295,2023-11-25,0,mavropanos,,
aaron cresswell,0,0,0.0,0,1035295,2023-11-25,0,cresswell,,
thilo kehrer,0,0,0.0,0,1035295,2023-11-25,0,kehrer,,
pablo fornals,0,0,0.0,0,1035295,2023-11-25,0,fornals,,
maxwel cornet,0,0,0.0,0,1035295,2023-11-25,0,cornet,,
wesley foderingham,0,0,7.2,90,1035302,2023-11-25,1,foderingham,,
george baldock,0,1,7.3,90,1035302,2023-11-25,1,baldock,,
jack robinson,0,0,6.2,90,1035302,2023-11-25,0,robinson,,
auston trusty,0,0,6.5,90,1035302,2023-11-25,0,trusty,,
jayden bogle,0,0,6.3,45,1035302,2023-11-25,0,bogle,,
oliver norwood,0,0,6.7,90,1035302,2023-11-25,0,norwood,,
vinícius souza,0,0,6.7,45,1035302,2023-11-25,0,souza,,
luke thomas,0,0,6.7,66,1035302,2023-11-25,0,thomas,,
james mcatee,0,0,6.5,81,1035302,2023-11-25,0,mcatee,,
gustavo hamer,0,0,6.6,81,1035302,2023-11-25,0,hamer,,
cameron archer,0,0,6.7,90,1035302,2023-11-25,0,archer,,
anel ahmedhodžić,0,0,6.3,45,1035302,2023-11-25,0,ahmedhodžić,,
oliver mcburnie,1,0,7.9,45,1035302,2023-11-25,1,mcburnie,,
ben osborn,0,0,6.7,24,1035302,2023-11-25,0,osborn,,
john fleck,0,0,6.7,9,1035302,2023-11-25,0,fleck,,
william osula,0,0,7.0,9,1035302,2023-11-25,1,osula,,
adam davies,0,0,0.0,0,1035302,2023-11-25,0,davies,,
max lowe,0,0,0.0,0,1035302,2023-11-25,0,lowe,,
anis ben slimane,0,0,0.0,0,1035302,2023-11-25,0,slimane,,
benie traore,0,0,0.0,0,1035302,2023-11-25,0,traore,,
neto,0,0,6.7,90,1035302,2023-11-25,0,neto,09-03-2000,Pisces
adam smith,0,1,6.9,90,1035302,2023-11-25,1,smith,,
illia zabarnyi,0,0,7.3,90,1035302,2023-11-25,1,zabarnyi,01-09-2002,Virgo
marcos senesi,0,0,6.9,90,1035302,2023-11-25,0,senesi,,
lloyd kelly,0,0,6.9,45,1035302,2023-11-25,0,kelly,,
lewis cook,0,0,7.0,90,1035302,2023-11-25,1,cook,03-02-1997,Aquarius
ryan christie,0,0,6.9,90,1035302,2023-11-25,0,christie,22-02-1995,Pisces
antoine semenyo,0,1,7.3,66,1035302,2023-11-25,1,semenyo,07-01-2000,Capricorn
justin kluivert,1,0,8.0,66,1035302,2023-11-25,1,kluivert,05-05-1999,Taurus
marcus tavernier,2,0,9.3,82,1035302,2023-11-25,1,tavernier,22-03-1999,Aries
dominic solanke,0,0,6.3,90,1035302,2023-11-25,0,solanke,14-09-1997,Virgo
miloš kerkez,0,0,6.9,45,1035302,2023-11-25,0,kerkez,07-11-2003,Scorpio
philip billing,0,0,6.9,24,1035302,2023-11-25,0,billing,,
luis sinisterra,0,0,7.2,24,1035302,2023-11-25,1,sinisterra,,
david brooks,0,0,6.3,8,1035302,2023-11-25,0,brooks,08-07-1997,Cancer
mark travers,0,0,0.0,0,1035302,2023-11-25,0,travers,,
chris mepham,0,0,0.0,0,1035302,2023-11-25,0,mepham,,
dango ouattara,0,0,0.0,0,1035302,2023-11-25,0,ouattara,11-02-2002,Aquarius
joe rothwell,0,0,0.0,0,1035302,2023-11-25,0,rothwell,,
kieffer moore,0,0,0.0,0,1035302,2023-11-25,0,moore,,
odysseas vlachodimos,0,0,6.5,90,1035301,2023-11-25,0,vlachodimos,,
ola aina,0,0,6.5,89,1035301,2023-11-25,0,aina,08-10-1996,Libra
moussa niakhaté,0,0,6.9,90,1035301,2023-11-25,0,niakhaté,,
murillo,0,0,6.3,90,1035301,2023-11-25,0,murillo,04-07-2002,Cancer
harry toffolo,0,0,7.2,90,1035301,2023-11-25,1,toffolo,,
orel mangala,0,0,6.9,90,1035301,2023-11-25,0,mangala,,
morgan gibbs-white,1,1,9.2,90,1035301,2023-11-25,1,gibbs-white,27-01-2000,Aquarius
danilo,0,0,6.2,62,1035301,2023-11-25,0,danilo,,
nicolás domínguez,0,0,6.9,69,1035301,2023-11-25,0,domínguez,28-06-1998,Cancer
anthony elanga,1,0,7.3,90,1035301,2023-11-25,1,elanga,27-04-2002,Taurus
chris wood,0,0,6.7,63,1035301,2023-11-25,0,wood,07-12-1991,Sagittarius
callum hudson-odoi,0,0,7.2,28,1035301,2023-11-25,1,hudson-odoi,07-11-2000,Scorpio
divock origi,0,0,6.7,27,1035301,2023-11-25,0,origi,,
ryan yates,0,0,6.7,21,1035301,2023-11-25,0,yates,21-11-1997,Scorpio
neco williams,0,0,6.3,11,1035301,2023-11-25,0,williams,13-04-2001,Aries
matt turner,0,0,0.0,0,1035301,2023-11-25,0,turner,,
serge aurier,0,0,0.0,0,1035301,2023-11-25,0,aurier,,
gonzalo montiel,0,0,0.0,0,1035301,2023-11-25,0,montiel,,
willy boly,0,0,0.0,0,1035301,2023-11-25,0,boly,,
cheikhou kouyaté,0,0,0.0,0,1035301,2023-11-25,0,kouyaté,,
bart verbruggen,0,0,7.3,90,1035301,2023-11-25,1,verbruggen,18-08-2002,Leo
joël veltman,0,0,7.0,90,1035301,2023-11-25,1,veltman,,
jan paul van hecke,0,0,7.2,90,1035301,2023-11-25,1,hecke,08-06-2000,Gemini
lewis dunk,0,0,7.2,73,1035301,2023-11-25,1,dunk,,
tariq lamptey,0,0,6.2,35,1035301,2023-11-25,0,lamptey,,
pascal groß,0,2,8.2,90,1035301,2023-11-25,1,groß,,
billy gilmour,0,0,7.0,77,1035301,2023-11-25,1,gilmour,,
simon adingra,0,0,6.6,90,1035301,2023-11-25,0,adingra,01-01-2002,Capricorn
adam lallana,0,0,6.5,45,1035301,2023-11-25,0,lallana,,
ansu fati,0,0,6.7,21,1035301,2023-11-25,0,fati,,
evan ferguson,1,0,7.3,77,1035301,2023-11-25,1,ferguson,,
joão pedro,2,0,9.0,69,1035301,2023-11-25,1,pedro,26-09-2001,Libra
jack hinshelwood,0,0,6.5,55,1035301,2023-11-25,0,hinshelwood,11-04-2005,Aries
facundo buonanotte,0,0,6.3,45,1035301,2023-11-25,0,buonanotte,,
carlos baleba,0,0,6.7,13,1035301,2023-11-25,0,baleba,03-01-2004,Capricorn
jakub moder,0,0,6.3,13,1035301,2023-11-25,0,moder,,
jason steele,0,0,0.0,0,1035301,2023-11-25,0,steele,,
ben jackson,0,0,0.0,0,1035301,2023-11-25,0,jackson,20-06-2001,Gemini
joshua duffus,0,0,0.0,0,1035301,2023-11-25,0,duffus,,
benicio boaitey,0,0,0.0,0,1035301,2023-11-25,0,boaitey,,
martin dúbravka,0,0,7.6,90,1035341,2023-12-16,1,dúbravka,,
valentino livramento,0,0,7.9,84,1035341,2023-12-16,1,livramento,12-11-2002,Scorpio
jamaal lascelles,0,0,7.5,90,1035341,2023-12-16,1,lascelles,,
fabian schär,0,0,6.7,14,1035341,2023-12-16,0,schär,20-12-1991,Sagittarius
dan burn,1,0,8.0,84,1035341,2023-12-16,1,burn,09-05-1992,Taurus
sean longstaff,0,0,7.3,90,1035341,2023-12-16,1,longstaff,,
bruno guimarães,0,1,9.2,90,1035341,2023-12-16,1,guimarães,16-11-1997,Scorpio
joelinton,0,0,6.2,36,1035341,2023-12-16,0,joelinton,14-08-1996,Leo
miguel almirón,1,0,8.2,90,1035341,2023-12-16,1,almirón,,
callum wilson,0,0,6.9,90,1035341,2023-12-16,0,wilson,,
anthony gordon,0,1,8.0,84,1035341,2023-12-16,1,gordon,24-02-2001,Pisces
emil krafth,0,0,8.3,76,1035341,2023-12-16,1,krafth,,
lewis miley,1,0,7.6,54,1035341,2023-12-16,1,miley,,
lewis hall,0,0,6.2,13,1035341,2023-12-16,0,hall,08-09-2004,Virgo
sven botman,0,0,6.6,13,1035341,2023-12-16,0,botman,,
matt ritchie,0,0,7.0,13,1035341,2023-12-16,1,ritchie,,
mark gillespie,0,0,0.0,0,1035341,2023-12-16,0,gillespie,,
loris karius,0,0,0.0,0,1035341,2023-12-16,0,karius,,
alex murphy,0,0,0.0,0,1035341,2023-12-16,0,murphy,24-02-1995,Pisces
paul dummett,0,0,0.0,0,1035341,2023-12-16,0,dummett,,
bernd leno,0,0,7.3,90,1035341,2023-12-16,1,leno,,
timothy castagne,0,0,6.3,61,1035341,2023-12-16,0,castagne,,
tosin adarabioyo,0,0,6.3,90,1035341,2023-12-16,0,adarabioyo,,
issa diop,0,0,6.7,90,1035341,2023-12-16,0,diop,,
antonee robinson,0,0,7.0,90,1035341,2023-12-16,1,robinson,,
joão palhinha,0,0,6.6,76,1035341,2023-12-16,0,palhinha,09-07-1995,Cancer
tom cairney,0,0,7.0,76,1035341,2023-12-16,1,cairney,,
harry wilson,0,0,6.6,90,1035341,2023-12-16,0,wilson,,
andreas pereira,0,0,6.6,61,1035341,2023-12-16,0,pereira,,
alex iwobi,0,0,6.0,77,1035341,2023-12-16,0,iwobi,,
raúl jiménez,0,0,3.6,22,1035341,2023-12-16,0,jiménez,,
kenny tete,0,0,6.5,29,1035341,2023-12-16,0,tete,,
rodrigo muniz,0,0,6.7,29,1035341,2023-12-16,0,muniz,,
saša lukić,0,0,6.7,14,1035341,2023-12-16,0,lukić,,
bobby decordova-reid,0,0,6.3,13,1035341,2023-12-16,0,decordova-reid,,
harrison reed,0,0,6.7,14,1035341,2023-12-16,0,reed,,
marek rodák,0,0,0.0,0,1035341,2023-12-16,0,rodák,,
fodé ballo-touré,0,0,0.0,0,1035341,2023-12-16,0,ballo-touré,,
willian,0,0,0.0,0,1035341,2023-12-16,0,willian,,
carlos vinícius,0,0,0.0,0,1035341,2023-12-16,0,vinícius,,
đorđe petrović,0,0,6.9,90,1035338,2023-12-16,0,petrović,,
axel disasi,0,0,7.3,90,1035338,2023-12-16,1,disasi,,
thiago silva,0,0,7.6,90,1035338,2023-12-16,1,silva,10-08-1994,Leo
benoît badiashile,0,0,7.7,90,1035338,2023-12-16,1,badiashile,26-03-2001,Aries
levi colwill,0,0,7.5,90,1035338,2023-12-16,1,colwill,,
moisés caicedo,0,0,7.6,90,1035338,2023-12-16,1,caicedo,02-11-2001,Scorpio
conor gallagher,0,0,7.9,90,1035338,2023-12-16,1,gallagher,06-02-2000,Aquarius
raheem sterling,0,1,7.2,75,1035338,2023-12-16,1,sterling,,
cole palmer,1,1,8.3,89,1035338,2023-12-16,1,palmer,06-05-2002,Taurus
mykhaylo mudryk,0,0,6.2,69,1035338,2023-12-16,0,mudryk,,
nicolas jackson,1,0,7.2,89,1035338,2023-12-16,1,jackson,20-06-2001,Gemini
enzo fernández,0,0,6.6,21,1035338,2023-12-16,0,fernández,17-01-2001,Capricorn
armando broja,0,0,6.7,15,1035338,2023-12-16,0,broja,,
ian maatsen,0,0,0.0,1,1035338,2023-12-16,0,maatsen,10-03-2002,Pisces
malo gusto,0,0,0.0,1,1035338,2023-12-16,0,gusto,19-05-2003,Taurus
lucas bergström,0,0,0.0,0,1035338,2023-12-16,0,bergström,,
marcus bettinelli,0,0,0.0,0,1035338,2023-12-16,0,bettinelli,,
alfie gilchrist,0,0,0.0,0,1035338,2023-12-16,0,gilchrist,,
christopher nkunku,0,0,0.0,0,1035338,2023-12-16,0,nkunku,,
alex matos,0,0,0.0,0,1035338,2023-12-16,0,matos,,
wesley foderingham,0,0,6.3,90,1035338,2023-12-16,0,foderingham,,
jayden bogle,0,0,7.0,90,1035338,2023-12-16,1,bogle,,
anel ahmedhodžić,0,0,6.3,90,1035338,2023-12-16,0,ahmedhodžić,,
auston trusty,0,0,6.3,90,1035338,2023-12-16,0,trusty,,
max lowe,0,0,6.9,90,1035338,2023-12-16,0,lowe,,
vinícius souza,0,0,7.0,90,1035338,2023-12-16,1,souza,,
james mcatee,0,0,6.3,90,1035338,2023-12-16,0,mcatee,,
gustavo hamer,0,0,6.3,80,1035338,2023-12-16,0,hamer,,
andre brooks,0,0,6.2,58,1035338,2023-12-16,0,brooks,08-07-1997,Cancer
cameron archer,0,0,6.9,90,1035338,2023-12-16,0,archer,,
oliver mcburnie,0,0,6.9,67,1035338,2023-12-16,0,mcburnie,,
william osula,0,0,6.5,32,1035338,2023-12-16,0,osula,,
oliver norwood,0,0,6.3,23,1035338,2023-12-16,0,norwood,,
anis ben slimane,0,0,6.0,10,1035338,2023-12-16,0,slimane,,
adam davies,0,0,0.0,0,1035338,2023-12-16,0,davies,,
luke thomas,0,0,0.0,0,1035338,2023-12-16,0,thomas,,
george baldock,0,0,0.0,0,1035338,2023-12-16,0,baldock,,
ben osborn,0,0,0.0,0,1035338,2023-12-16,0,osborn,,
yasser larouci,0,0,0.0,0,1035338,2023-12-16,0,larouci,,
benie traore,0,0,0.0,0,1035338,2023-12-16,0,traore,,
ederson,0,0,6.2,90,1035340,2023-12-16,0,ederson,,
kyle walker,0,0,7.3,90,1035340,2023-12-16,1,walker,,
rúben dias,0,0,8.2,90,1035340,2023-12-16,1,dias,,
nathan aké,0,0,7.2,90,1035340,2023-12-16,1,aké,,
joško gvardiol,0,0,7.0,90,1035340,2023-12-16,1,gvardiol,,
rico lewis,1,0,7.9,89,1035340,2023-12-16,1,lewis,21-11-2004,Scorpio
rodri,0,0,7.5,90,1035340,2023-12-16,1,rodri,22-06-1996,Cancer
bernardo silva,0,0,7.5,90,1035340,2023-12-16,1,silva,10-08-1994,Leo
phil foden,0,1,6.9,90,1035340,2023-12-16,1,foden,28-05-2000,Gemini
jack grealish,1,0,7.6,90,1035340,2023-12-16,1,grealish,,
julián álvarez,0,0,6.3,90,1035340,2023-12-16,0,álvarez,,
john stones,0,0,0.0,1,1035340,2023-12-16,0,stones,,
stefan ortega,0,0,0.0,0,1035340,2023-12-16,0,ortega,,
manuel akanji,0,0,0.0,0,1035340,2023-12-16,0,akanji,,
mateo kovačić,0,0,0.0,0,1035340,2023-12-16,0,kovačić,,
sergio gómez,0,0,0.0,0,1035340,2023-12-16,0,gómez,,
matheus nunes,0,0,0.0,0,1035340,2023-12-16,0,nunes,27-08-1998,Virgo
oscar bobb,0,0,0.0,0,1035340,2023-12-16,0,bobb,,
mahamadou susoho,0,0,0.0,0,1035340,2023-12-16,0,susoho,,
kalvin phillips,0,0,0.0,0,1035340,2023-12-16,0,phillips,,
dean henderson,0,0,7.9,90,1035340,2023-12-16,1,henderson,,
nathaniel clyne,0,0,6.5,89,1035340,2023-12-16,0,clyne,,
joel ward,0,0,6.5,34,1035340,2023-12-16,0,ward,,
joachim andersen,0,0,6.0,90,1035340,2023-12-16,0,andersen,,
marc guéhi,0,0,6.9,90,1035340,2023-12-16,0,guéhi,13-07-2000,Cancer
tyrick mitchell,0,0,6.3,90,1035340,2023-12-16,0,mitchell,,
michael olise,1,0,7.9,90,1035340,2023-12-16,1,olise,,
chris richards,0,0,6.5,90,1035340,2023-12-16,0,richards,,
jaïro riedewald,0,0,6.2,80,1035340,2023-12-16,0,riedewald,,
jeffrey schlupp,0,1,6.9,81,1035340,2023-12-16,1,schlupp,,
jean-philippe mateta,1,0,7.9,90,1035340,2023-12-16,1,mateta,,
david ozoh,0,0,6.6,56,1035340,2023-12-16,0,ozoh,,
naouirou ahamada,0,0,6.3,10,1035340,2023-12-16,0,ahamada,,
matheus frança,0,0,6.7,9,1035340,2023-12-16,0,frança,,
eberechi eze,0,0,0.0,1,1035340,2023-12-16,0,eze,29-06-1998,Cancer
remi matthews,0,0,0.0,0,1035340,2023-12-16,0,matthews,,
james tomkins,0,0,0.0,0,1035340,2023-12-16,0,tomkins,,
tayo adaramola,0,0,0.0,0,1035340,2023-12-16,0,adaramola,,
malcolm ebiowei,0,0,0.0,0,1035340,2023-12-16,0,ebiowei,,
ademola ola-adebomi,0,0,0.0,0,1035340,2023-12-16,0,ola-adebomi,,
james trafford,0,0,7.3,90,1035337,2023-12-16,1,trafford,,
vitinho,0,0,6.3,87,1035337,2023-12-16,0,vitinho,,
dara o'shea,0,0,6.9,90,1035337,2023-12-16,0,o'shea,,
jordan beyer,0,0,7.0,90,1035337,2023-12-16,1,beyer,,
hannes delcroix,0,0,6.7,70,1035337,2023-12-16,0,delcroix,,
jacob bruun larsen,0,0,6.9,82,1035337,2023-12-16,0,larsen,,
sander berge,0,0,6.6,90,1035337,2023-12-16,0,berge,,
josh brownhill,0,0,7.0,90,1035337,2023-12-16,1,brownhill,,
wilson odobert,0,0,7.2,87,1035337,2023-12-16,1,odobert,28-11-2004,Sagittarius
jay rodriguez,0,0,6.6,45,1035337,2023-12-16,0,rodriguez,,
zeki amdouni,0,0,7.0,90,1035337,2023-12-16,1,amdouni,,
lyle foster,0,0,6.9,45,1035337,2023-12-16,0,foster,,
ameen al-dakhil,0,0,6.6,20,1035337,2023-12-16,0,al-dakhil,,
manuel benson,0,0,6.3,8,1035337,2023-12-16,0,benson,,
mike trésor,0,0,0.0,3,1035337,2023-12-16,0,trésor,,
nathan redmond,0,0,0.0,3,1035337,2023-12-16,0,redmond,,
arijanet murić,0,0,0.0,0,1035337,2023-12-16,0,murić,,
connor roberts,0,0,0.0,0,1035337,2023-12-16,0,roberts,,
josh cullen,0,0,0.0,0,1035337,2023-12-16,0,cullen,,
michael obafemi,0,0,0.0,0,1035337,2023-12-16,0,obafemi,,
jordan pickford,0,0,7.2,90,1035337,2023-12-16,1,pickford,,
nathan patterson,0,0,7.2,90,1035337,2023-12-16,1,patterson,,
ben godfrey,0,0,6.9,90,1035337,2023-12-16,0,godfrey,,
michael keane,1,0,8.2,90,1035337,2023-12-16,1,keane,,
james tarkowski,0,0,7.6,90,1035337,2023-12-16,1,tarkowski,,
dwight mcneil,0,1,7.6,90,1035337,2023-12-16,1,mcneil,,
jack harrison,0,0,7.0,90,1035337,2023-12-16,1,harrison,,
abdoulaye doucouré,0,0,6.7,45,1035337,2023-12-16,0,doucouré,,
amadou onana,1,0,7.9,90,1035337,2023-12-16,1,onana,20-08-2001,Leo
james garner,0,0,7.3,90,1035337,2023-12-16,1,garner,,
dominic calvert-lewin,0,0,6.3,82,1035337,2023-12-16,0,calvert-lewin,,
lewis dobbin,0,0,6.2,45,1035337,2023-12-16,0,dobbin,,
beto,0,0,6.2,8,1035337,2023-12-16,0,beto,,
joão virgínia,0,0,0.0,0,1035337,2023-12-16,0,virgínia,,
andy lonergan,0,0,0.0,0,1035337,2023-12-16,0,lonergan,,
elijah campbell,0,0,0.0,0,1035337,2023-12-16,0,campbell,,
mackenzie hunt,0,0,0.0,0,1035337,2023-12-16,0,hunt,,
jenson metcalfe,0,0,0.0,0,1035337,2023-12-16,0,metcalfe,,
arnaut danjuma,0,0,0.0,0,1035337,2023-12-16,0,danjuma,,
youssef chermiti,0,0,0.0,0,1035337,2023-12-16,0,chermiti,,
david raya,0,0,6.9,90,1035335,2023-12-17,0,raya,15-09-1995,Virgo
benjamin white,0,0,7.5,90,1035335,2023-12-17,1,white,,
william saliba,0,0,7.2,90,1035335,2023-12-17,1,saliba,24-03-2001,Aries
gabriel magalhães,0,0,7.3,90,1035335,2023-12-17,1,magalhães,19-12-1997,Sagittarius
oleksandr zinchenko,0,0,7.5,89,1035335,2023-12-17,1,zinchenko,,
martin ødegaard,0,0,7.9,90,1035335,2023-12-17,1,ødegaard,,
declan rice,0,0,7.3,90,1035335,2023-12-17,1,rice,14-01-1999,Capricorn
kai havertz,1,0,7.3,89,1035335,2023-12-17,1,havertz,11-06-1999,Gemini
bukayo saka,0,0,8.2,89,1035335,2023-12-17,1,saka,,
gabriel jesus,1,0,7.9,81,1035335,2023-12-17,1,jesus,03-04-1997,Aries
gabriel martinelli,0,0,8.0,82,1035335,2023-12-17,1,martinelli,18-06-2001,Gemini
edward nketiah,0,1,7.3,9,1035335,2023-12-17,1,nketiah,,
leandro trossard,0,0,6.6,8,1035335,2023-12-17,0,trossard,04-12-1994,Sagittarius
emile smith rowe,0,0,6.9,8,1035335,2023-12-17,0,rowe,,
reiss nelson,0,0,6.3,8,1035335,2023-12-17,0,nelson,,
jakub kiwior,0,0,0.0,1,1035335,2023-12-17,0,kiwior,,
aaron ramsdale,0,0,0.0,0,1035335,2023-12-17,0,ramsdale,,
cédric soares,0,0,0.0,0,1035335,2023-12-17,0,soares,,
reuell walters,0,0,0.0,0,1035335,2023-12-17,0,walters,,
myles lewis-skelly,0,0,0.0,0,1035335,2023-12-17,0,lewis-skelly,,
bart verbruggen,0,0,7.6,90,1035335,2023-12-17,1,verbruggen,18-08-2002,Leo
joël veltman,0,0,6.3,27,1035335,2023-12-17,0,veltman,,
jan paul van hecke,0,0,6.6,90,1035335,2023-12-17,0,hecke,08-06-2000,Gemini
lewis dunk,0,0,7.5,90,1035335,2023-12-17,1,dunk,,
james milner,0,0,6.3,60,1035335,2023-12-17,0,milner,,
pascal groß,0,0,7.2,90,1035335,2023-12-17,1,groß,,
billy gilmour,0,0,6.7,90,1035335,2023-12-17,0,gilmour,,
simon adingra,0,0,6.5,79,1035335,2023-12-17,0,adingra,01-01-2002,Capricorn
adam lallana,0,0,6.7,60,1035335,2023-12-17,0,lallana,,
kaoru mitoma,0,0,6.5,90,1035335,2023-12-17,0,mitoma,20-05-1997,Taurus
evan ferguson,0,0,6.3,60,1035335,2023-12-17,0,ferguson,,
jack hinshelwood,0,0,7.0,63,1035335,2023-12-17,1,hinshelwood,11-04-2005,Aries
igor júlio,0,0,6.6,30,1035335,2023-12-17,0,júlio,,
facundo buonanotte,0,0,6.2,30,1035335,2023-12-17,0,buonanotte,,
joão pedro,0,0,6.7,30,1035335,2023-12-17,0,pedro,26-09-2001,Libra
danny welbeck,0,0,6.3,11,1035335,2023-12-17,0,welbeck,26-11-1990,Sagittarius
jason steele,0,0,0.0,0,1035335,2023-12-17,0,steele,,
jakub moder,0,0,0.0,0,1035335,2023-12-17,0,moder,,
mahmoud dahoud,0,0,0.0,0,1035335,2023-12-17,0,dahoud,,
carlos baleba,0,0,0.0,0,1035335,2023-12-17,0,baleba,03-01-2004,Capricorn
łukasz fabiański,0,0,7.7,90,1035343,2023-12-17,1,fabiański,,
vladimír coufal,0,0,7.0,89,1035343,2023-12-17,1,coufal,,
kurt zouma,0,0,7.2,90,1035343,2023-12-17,1,zouma,,
nayef aguerd,0,0,7.3,90,1035343,2023-12-17,1,aguerd,,
emerson palmieri,0,0,7.5,90,1035343,2023-12-17,1,palmieri,,
tomáš souček,0,0,7.0,90,1035343,2023-12-17,1,souček,,
edson álvarez,0,0,6.9,70,1035343,2023-12-17,0,álvarez,,
mohammed kudus,2,0,8.6,87,1035343,2023-12-17,1,kudus,,
james ward-prowse,0,0,7.2,90,1035343,2023-12-17,1,ward-prowse,,
lucas paquetá,0,3,9.2,87,1035343,2023-12-17,1,paquetá,,
jarrod bowen,1,0,7.3,90,1035343,2023-12-17,1,bowen,,
pablo fornals,0,0,6.7,20,1035343,2023-12-17,0,fornals,,
divin mubama,0,0,6.3,11,1035343,2023-12-17,0,mubama,,
danny ings,0,0,6.6,11,1035343,2023-12-17,0,ings,,
thilo kehrer,0,0,0.0,1,1035343,2023-12-17,0,kehrer,,
alphonse aréola,0,0,0.0,0,1035343,2023-12-17,0,aréola,,
konstantinos mavropanos,0,0,0.0,0,1035343,2023-12-17,0,mavropanos,,
